geneID	leaf.AVG	stem.AVG	LogFC
GSCOC_T00035679001	3.3	3.58	0.28
GSCOC_T00035680001	5.68	4.13	-1.55
GSCOC_T00035681001	4	4.45	0.45
GSCOC_T00035682001	2.25	2.76	0.51
GSCOC_T00035684001	5.89	1.32	-4.57
GSCOC_T00035685001	5.03	0.32	-4.71
GSCOC_T00035686001	3.29	2.82	-0.47
GSCOC_T00035689001	6.08	5.04	-1.04
GSCOC_T00035691001	5.49	5.6	0.12
GSCOC_T00035693001	7.15	6.98	-0.17
GSCOC_T00035698001	4.64	6.21	1.57
GSCOC_T00035700001	2.17	1.98	-0.18
GSCOC_T00035703001	1.61	1.41	-0.19
GSCOC_T00035705001	6.83	6.45	-0.38
GSCOC_T00035706001	1.06	5.16	4.1
GSCOC_T00035708001	5.42	4.85	-0.57
GSCOC_T00035709001	4.43	4.65	0.21
GSCOC_T00035712001	3.94	4.09	0.15
GSCOC_T00035715001	0.41	1.57	1.16
GSCOC_T00035716001	4.52	5.12	0.6
GSCOC_T00035717001	6.8	6.11	-0.69
GSCOC_T00035718001	6.42	1.92	-4.5
GSCOC_T00035719001	7.09	5.16	-1.92
GSCOC_T00035723001	0.62	5.99	5.37
GSCOC_T00035736001	10.34	6.27	-4.07
GSCOC_T00035737001	1.2	1.4	0.2
GSCOC_T00035743001	3.44	1.86	-1.58
GSCOC_T00035747001	2.32	1.41	-0.91
GSCOC_T00035748001	4.14	3.92	-0.22
GSCOC_T00035750001	0.85	1.8	0.96
GSCOC_T00035754001	3.5	3.16	-0.34
GSCOC_T00035756001	5.33	3.47	-1.87
GSCOC_T00035759001	3.83	2.38	-1.45
GSCOC_T00035761001	6.76	4.66	-2.1
GSCOC_T00035762001	4.13	5.01	0.88
GSCOC_T00035763001	2.22	2.32	0.09
GSCOC_T00035765001	4.83	5.61	0.78
GSCOC_T00035767001	-2.78	3.26	6.04
GSCOC_T00035769001	-2.2	3.59	5.79
GSCOC_T00035771001	3.78	1.13	-2.65
GSCOC_T00035772001	2.8	2.47	-0.33
GSCOC_T00035773001	5.67	5.03	-0.63
GSCOC_T00035777001	3.16	3.72	0.56
GSCOC_T00035779001	3.84	0.14	-3.7
GSCOC_T00035780001	2.78	2.38	-0.4
GSCOC_T00035783001	4.97	4.18	-0.79
GSCOC_T00035784001	2.73	3.22	0.49
GSCOC_T00035787001	4.43	3.32	-1.11
GSCOC_T00035788001	4.08	1.73	-2.35
GSCOC_T00035789001	6.18	3.97	-2.2
GSCOC_T00035791001	3.47	2.49	-0.98
GSCOC_T00035792001	6.82	4.65	-2.16
GSCOC_T00035796001	5.46	6	0.54
GSCOC_T00035798001	-1.78	3.55	5.33
GSCOC_T00035799001	4.38	4.88	0.5
GSCOC_T00035809001	5.37	3.08	-2.29
GSCOC_T00035810001	4.91	3.6	-1.31
GSCOC_T00035811001	4.92	5.73	0.81
GSCOC_T00035813001	5.84	6.95	1.11
GSCOC_T00035814001	4.79	6.37	1.58
GSCOC_T00035816001	3.03	4.32	1.3
GSCOC_T00035817001	0.6	-0.55	-1.15
GSCOC_T00035818001	3.73	5	1.27
GSCOC_T00035821001	3.93	2.33	-1.6
GSCOC_T00035822001	6.58	7	0.42
GSCOC_T00035824001	2.14	2.48	0.34
GSCOC_T00035825001	1.38	-0.17	-1.55
GSCOC_T00035826001	2.15	-0.87	-3.02
GSCOC_T00035830001	4.7	6.09	1.39
GSCOC_T00035834001	4.75	4.73	-0.03
GSCOC_T00035849001	-2.52	3.39	5.91
GSCOC_T00035854001	4.78	5.44	0.66
GSCOC_T00035856001	1.93	-0.53	-2.46
GSCOC_T00035857001	3.67	3.26	-0.4
GSCOC_T00035859001	4.24	1.21	-3.03
GSCOC_T00035860001	5.21	4.53	-0.69
GSCOC_T00035869001	4.48	4.16	-0.32
GSCOC_T00035877001	-0.62	3.86	4.48
GSCOC_T00035879001	3.08	2.58	-0.5
GSCOC_T00035880001	5.5	5.19	-0.31
GSCOC_T00035881001	3.38	4.17	0.79
GSCOC_T00035883001	5.53	5.9	0.37
GSCOC_T00035886001	-0.57	2.61	3.18
GSCOC_T00035887001	8.19	5.38	-2.81
GSCOC_T00035888001	5.34	4.16	-1.18
GSCOC_T00035901001	5.39	4.47	-0.91
GSCOC_T00035902001	4.52	4.73	0.21
GSCOC_T00035909001	3.31	3.82	0.51
GSCOC_T00035910001	5.23	4.99	-0.25
GSCOC_T00035911001	0.08	4.19	4.11
GSCOC_T00035912001	1.79	3.64	1.85
GSCOC_T00035914001	6.37	7.98	1.61
GSCOC_T00035915001	5.2	5.5	0.3
GSCOC_T00035920001	6.17	6	-0.17
GSCOC_T00035922001	5.18	5.5	0.31
GSCOC_T00035924001	-0.18	0.38	0.56
GSCOC_T00035930001	2.44	1.48	-0.97
GSCOC_T00035934001	5.87	5.13	-0.74
GSCOC_T00035935001	1.01	0.98	-0.03
GSCOC_T00035937001	0.99	3.29	2.3
GSCOC_T00035938001	-0.6	1.46	2.06
GSCOC_T00035941001	4.39	4.61	0.22
GSCOC_T00035943001	4.09	4.47	0.38
GSCOC_T00035944001	3.11	2.88	-0.23
GSCOC_T00035945001	-1.98	1.18	3.16
GSCOC_T00035946001	3.42	4.07	0.66
GSCOC_T00035948001	2.65	2.48	-0.17
GSCOC_T00035950001	5.74	4.99	-0.75
GSCOC_T00035951001	6.45	5.57	-0.88
GSCOC_T00035952001	5.14	9.15	4.01
GSCOC_T00035955001	2.9	4.83	1.92
GSCOC_T00035961001	3.68	5.31	1.63
GSCOC_T00035962001	2.72	1.32	-1.41
GSCOC_T00035963001	1.51	0.96	-0.55
GSCOC_T00035968001	1.14	2.18	1.04
GSCOC_T00035969001	0.82	0.77	-0.05
GSCOC_T00035976001	6.49	5.8	-0.69
GSCOC_T00035985001	4.31	5.12	0.8
GSCOC_T00035989001	1.29	3.11	1.82
GSCOC_T00035992001	4.14	3.27	-0.86
GSCOC_T00035994001	1.23	0.23	-1
GSCOC_T00035995001	2.15	1.67	-0.48
GSCOC_T00036003001	4.79	4.75	-0.05
GSCOC_T00036007001	4.91	5.25	0.33
GSCOC_T00036008001	0.56	0.31	-0.25
GSCOC_T00036010001	0.96	3.92	2.96
GSCOC_T00036011001	6.34	7.31	0.97
GSCOC_T00036012001	2.41	3.55	1.14
GSCOC_T00036013001	3.44	3.04	-0.4
GSCOC_T00036014001	5.83	5.48	-0.35
GSCOC_T00036015001	1.17	1.94	0.77
GSCOC_T00036024001	4.92	5.66	0.74
GSCOC_T00036027001	7.02	6.6	-0.42
GSCOC_T00036029001	5.62	5.54	-0.08
GSCOC_T00036040001	6.05	6.76	0.71
GSCOC_T00036042001	4.84	4.22	-0.62
GSCOC_T00036043001	6.12	6.05	-0.07
GSCOC_T00036046001	4.1	4.76	0.66
GSCOC_T00036047001	2.83	4.87	2.05
GSCOC_T00036051001	3.93	3.91	-0.02
GSCOC_T00036053001	1.37	1.55	0.18
GSCOC_T00036074001	7.42	7.59	0.17
GSCOC_T00036079001	5.85	5.76	-0.1
GSCOC_T00036080001	1.28	1.67	0.39
GSCOC_T00036081001	2.78	2.93	0.15
GSCOC_T00036085001	6.02	5.57	-0.45
GSCOC_T00036091001	3.3	2.38	-0.92
GSCOC_T00036092001	9.82	9.81	-0.01
GSCOC_T00036093001	0.52	3.68	3.16
GSCOC_T00036094001	5.82	5.39	-0.43
GSCOC_T00036095001	5.72	6.51	0.79
GSCOC_T00036098001	7.63	6.78	-0.85
GSCOC_T00036101001	3.84	3.59	-0.25
GSCOC_T00036104001	5.83	3.88	-1.95
GSCOC_T00036106001	2.26	1.54	-0.73
GSCOC_T00036110001	5.95	4.91	-1.04
GSCOC_T00036111001	2.98	2.66	-0.32
GSCOC_T00036114001	1.05	2.16	1.11
GSCOC_T00036116001	3.69	5.06	1.37
GSCOC_T00036120001	1.46	1.63	0.17
GSCOC_T00036126001	5.92	4.86	-1.06
GSCOC_T00036127001	1.18	1.01	-0.17
GSCOC_T00036128001	5.08	4.58	-0.49
GSCOC_T00036129001	4.09	4.4	0.31
GSCOC_T00036131001	4.46	3.86	-0.59
GSCOC_T00036132001	5.19	5.77	0.58
GSCOC_T00036134001	4.22	4.82	0.6
GSCOC_T00036135001	5.09	5.53	0.44
GSCOC_T00036137001	3.91	2.24	-1.67
GSCOC_T00036140001	-2.47	1.97	4.43
GSCOC_T00036143001	1.41	-0.53	-1.93
GSCOC_T00036151001	2.99	4.21	1.21
GSCOC_T00036153001	3.94	2.05	-1.88
GSCOC_T00036154001	7	6.74	-0.26
GSCOC_T00036155001	5.73	3.54	-2.19
GSCOC_T00036157001	2.02	1.2	-0.81
GSCOC_T00036159001	3.23	1.84	-1.4
GSCOC_T00036172001	2.88	4.07	1.19
GSCOC_T00036176001	5.26	5.61	0.35
GSCOC_T00036177001	-0.2	1.97	2.17
GSCOC_T00036180001	3.23	3.52	0.29
GSCOC_T00036186001	-2.27	4.25	6.52
GSCOC_T00036189001	2.78	2.75	-0.03
GSCOC_T00036190001	-0.58	1.1	1.68
GSCOC_T00036192001	-0.77	5.69	6.46
GSCOC_T00036193001	-3.21	0.96	4.17
GSCOC_T00036194001	4.6	4.12	-0.48
GSCOC_T00036197001	-3.21	0.96	4.17
GSCOC_T00036198001	5.54	6.36	0.82
GSCOC_T00036200001	4.55	4.33	-0.23
GSCOC_T00036202001	4.06	4.23	0.17
GSCOC_T00036207001	2.68	3.16	0.48
GSCOC_T00036208001	0.77	0.93	0.16
GSCOC_T00036209001	3.53	3.82	0.29
GSCOC_T00036215001	5.27	4.8	-0.47
GSCOC_T00036216001	6.17	6.57	0.39
GSCOC_T00036218001	3.06	3.65	0.6
GSCOC_T00036221001	2.2	2.4	0.2
GSCOC_T00036223001	1.33	2.97	1.64
GSCOC_T00036224001	1.04	3.13	2.09
GSCOC_T00036226001	5.39	5.32	-0.07
GSCOC_T00036235001	0.01	0.3	0.3
GSCOC_T00036236001	8.06	8.88	0.82
GSCOC_T00036237001	6.34	6.27	-0.06
GSCOC_T00036241001	4.45	4.81	0.36
GSCOC_T00036242001	1.4	0.74	-0.67
GSCOC_T00036245001	2.51	3.44	0.93
GSCOC_T00036246001	5.7	6.42	0.73
GSCOC_T00036247001	5.92	5.59	-0.32
GSCOC_T00036250001	0.47	-0.79	-1.26
GSCOC_T00036253001	4.63	7.4	2.78
GSCOC_T00036255001	3.49	3.62	0.13
GSCOC_T00036257001	6.04	4.11	-1.93
GSCOC_T00036260001	5.8	1.45	-4.35
GSCOC_T00036263001	5.01	1.76	-3.25
GSCOC_T00036265001	4.89	0.53	-4.35
GSCOC_T00036266001	1.33	1.77	0.44
GSCOC_T00036271001	2.33	6.62	4.29
GSCOC_T00036272001	6.41	5.79	-0.62
GSCOC_T00036274001	1.45	1.09	-0.36
GSCOC_T00036281001	0.82	-0.17	-1
GSCOC_T00036282001	3.32	3.67	0.35
GSCOC_T00036283001	5.88	6.11	0.23
GSCOC_T00036285001	5.93	4.36	-1.57
GSCOC_T00036287001	-0.22	1.29	1.51
GSCOC_T00036288001	0.31	2.61	2.31
GSCOC_T00036289001	1.28	3.98	2.71
GSCOC_T00036291001	-0.09	1.28	1.37
GSCOC_T00036293001	4.02	5.34	1.31
GSCOC_T00036294001	3.76	5.33	1.57
GSCOC_T00036302001	4.73	3.6	-1.12
GSCOC_T00036304001	1.31	4.09	2.78
GSCOC_T00036306001	2.16	3.75	1.59
GSCOC_T00036308001	2.34	6.64	4.3
GSCOC_T00036309001	3.24	1.41	-1.84
GSCOC_T00036313001	1.49	-0.72	-2.21
GSCOC_T00036315001	5.28	6.19	0.91
GSCOC_T00036323001	2.64	2.29	-0.35
GSCOC_T00036324001	8.46	7.37	-1.09
GSCOC_T00036325001	2.99	1.76	-1.23
GSCOC_T00036326001	4.84	4.07	-0.77
GSCOC_T00036330001	1.48	2.38	0.89
GSCOC_T00036333001	1.64	-3.07	-4.71
GSCOC_T00036334001	1.6	-3.07	-4.67
GSCOC_T00036338001	8.37	8.93	0.57
GSCOC_T00036341001	-0.16	3.57	3.73
GSCOC_T00036343001	8.5	8.31	-0.19
GSCOC_T00036347001	4.16	2.85	-1.31
GSCOC_T00036348001	4.8	3.52	-1.27
GSCOC_T00036350001	5.41	5.15	-0.26
GSCOC_T00036351001	6.25	1.72	-4.52
GSCOC_T00036358001	3.97	4.05	0.07
GSCOC_T00036362001	2.44	2.24	-0.2
GSCOC_T00036365001	3.61	3.57	-0.04
GSCOC_T00036366001	0.67	1.47	0.8
GSCOC_T00036370001	6.76	6.56	-0.2
GSCOC_T00036374001	4.56	4.84	0.27
GSCOC_T00036378001	-1.17	0.58	1.75
GSCOC_T00036379001	3.82	3.91	0.09
GSCOC_T00036380001	1.09	3.42	2.33
GSCOC_T00036381001	4.7	3.87	-0.83
GSCOC_T00036382001	4.33	5.93	1.6
GSCOC_T00036383001	-0.74	2.95	3.69
GSCOC_T00036386001	6.84	7.77	0.93
GSCOC_T00036391001	5.62	5.5	-0.12
GSCOC_T00036394001	5.6	4.27	-1.33
GSCOC_T00036396001	5.14	4.57	-0.57
GSCOC_T00036404001	2.94	3.73	0.8
GSCOC_T00036406001	5.76	6.08	0.32
GSCOC_T00036409001	4.7	2.05	-2.66
GSCOC_T00036416001	4.1	3.46	-0.63
GSCOC_T00036417001	3.92	2.8	-1.12
GSCOC_T00036418001	5.5	2.15	-3.35
GSCOC_T00036419001	0.87	0.67	-0.2
GSCOC_T00036421001	1.34	2.55	1.21
GSCOC_T00036422001	2.86	4.19	1.33
GSCOC_T00036426001	3.49	5.34	1.85
GSCOC_T00036430001	8.32	8.19	-0.13
GSCOC_T00036432001	5.35	5.45	0.11
GSCOC_T00036434001	5.35	5.38	0.03
GSCOC_T00036437001	2.93	0.82	-2.1
GSCOC_T00036443001	3.22	3.47	0.25
GSCOC_T00036447001	4.62	4.8	0.18
GSCOC_T00036448001	3.59	3.96	0.37
GSCOC_T00036449001	6.95	8.26	1.31
GSCOC_T00036451001	4.19	4.88	0.69
GSCOC_T00036452001	0.73	3.94	3.21
GSCOC_T00036453001	3.69	1.49	-2.2
GSCOC_T00036455001	7.91	7.04	-0.87
GSCOC_T00036458001	3.84	3.82	-0.02
GSCOC_T00036459001	1.95	0.85	-1.1
GSCOC_T00036460001	4.88	6.47	1.58
GSCOC_T00036461001	0.54	2	1.46
GSCOC_T00036462001	1.37	2.09	0.72
GSCOC_T00036464001	5.82	5.37	-0.45
GSCOC_T00036465001	3.19	3.82	0.63
GSCOC_T00036466001	-2.62	5.3	7.92
GSCOC_T00036468001	8.4	9.44	1.03
GSCOC_T00036469001	1.61	1.54	-0.07
GSCOC_T00036472001	2.26	3.37	1.12
GSCOC_T00036477001	2.99	6.05	3.06
GSCOC_T00036478001	2.07	4.42	2.35
GSCOC_T00036479001	6.53	5.6	-0.92
GSCOC_T00036480001	-0.25	2.53	2.78
GSCOC_T00036481001	7.48	6.74	-0.74
GSCOC_T00036482001	3.5	5.46	1.96
GSCOC_T00036484001	6.14	2.85	-3.29
GSCOC_T00036485001	6.33	8.14	1.81
GSCOC_T00036486001	-0.57	5.17	5.74
GSCOC_T00036487001	4.2	3.86	-0.34
GSCOC_T00036490001	3.96	5.91	1.96
GSCOC_T00036492001	7.14	6.54	-0.6
GSCOC_T00036494001	-1.42	0.68	2.11
GSCOC_T00036497001	6.6	5.81	-0.8
GSCOC_T00036498001	4.34	6.06	1.72
GSCOC_T00036500001	5.16	5.23	0.07
GSCOC_T00036501001	4.5	4.95	0.45
GSCOC_T00036502001	5.23	4.94	-0.29
GSCOC_T00036503001	6.55	5.76	-0.79
GSCOC_T00036504001	4.45	4.75	0.3
GSCOC_T00036505001	4.06	4.52	0.45
GSCOC_T00036506001	3.36	3.69	0.32
GSCOC_T00036507001	2.34	2.27	-0.07
GSCOC_T00036509001	2.83	2.49	-0.33
GSCOC_T00036510001	1.92	1.81	-0.11
GSCOC_T00036511001	1.04	5.81	4.77
GSCOC_T00036512001	4.53	4.83	0.3
GSCOC_T00036513001	4.52	4.1	-0.42
GSCOC_T00036515001	2.27	0.59	-1.69
GSCOC_T00036516001	7.42	6.13	-1.29
GSCOC_T00036517001	4.38	4.62	0.24
GSCOC_T00036518001	5.51	4.31	-1.2
GSCOC_T00036519001	5.43	3.52	-1.91
GSCOC_T00036520001	2.79	4.08	1.29
GSCOC_T00036527001	5.27	5.54	0.27
GSCOC_T00036532001	4.93	2.48	-2.45
GSCOC_T00036541001	7.35	6.73	-0.61
GSCOC_T00036544001	2.02	2.28	0.26
GSCOC_T00036546001	4.85	5.18	0.33
GSCOC_T00036547001	2.33	1.98	-0.35
GSCOC_T00036549001	2.04	3.32	1.28
GSCOC_T00036551001	1.23	0.12	-1.11
GSCOC_T00036553001	2.84	3.33	0.49
GSCOC_T00036558001	3.18	3.21	0.04
GSCOC_T00036559001	5.25	2.32	-2.93
GSCOC_T00036561001	0.78	6.54	5.77
GSCOC_T00036562001	5.46	5.19	-0.27
GSCOC_T00036563001	3.09	3.65	0.56
GSCOC_T00036564001	5.19	8.05	2.86
GSCOC_T00036566001	0.56	2.09	1.53
GSCOC_T00036568001	4.48	3.99	-0.49
GSCOC_T00036569001	7.81	7.85	0.04
GSCOC_T00036570001	5.55	5.34	-0.21
GSCOC_T00036571001	5.07	5.45	0.38
GSCOC_T00036572001	5.61	5.59	-0.02
GSCOC_T00036573001	2.76	3.76	0.99
GSCOC_T00036574001	6.94	6.31	-0.64
GSCOC_T00036575001	-3.05	1.62	4.66
GSCOC_T00036577001	7.02	7.83	0.8
GSCOC_T00036578001	6.39	4.58	-1.81
GSCOC_T00036580001	4.71	5.41	0.71
GSCOC_T00036581001	6.75	8.48	1.73
GSCOC_T00036582001	1.04	0.19	-0.86
GSCOC_T00036584001	4.41	3.95	-0.47
GSCOC_T00036585001	9	8.58	-0.42
GSCOC_T00036586001	5.73	5.89	0.16
GSCOC_T00036591001	0.53	4.61	4.08
GSCOC_T00036592001	7.02	6.49	-0.53
GSCOC_T00036596001	9.43	8.57	-0.86
GSCOC_T00036600001	3.76	3.28	-0.47
GSCOC_T00036601001	3.5	4.12	0.62
GSCOC_T00036602001	6.14	5.96	-0.18
GSCOC_T00036605001	6.25	2.02	-4.23
GSCOC_T00036606001	4.24	4.55	0.32
GSCOC_T00036607001	4.56	2.91	-1.65
GSCOC_T00036608001	3.71	1.36	-2.35
GSCOC_T00036609001	3.01	3.13	0.12
GSCOC_T00036610001	3.95	2.61	-1.34
GSCOC_T00036611001	3.57	2.18	-1.39
GSCOC_T00036616001	3.39	0.54	-2.85
GSCOC_T00036619001	5.06	1.71	-3.34
GSCOC_T00036620001	5.16	3.76	-1.4
GSCOC_T00036623001	3.56	4.3	0.73
GSCOC_T00036624001	3.55	4.33	0.78
GSCOC_T00036627001	3.17	4.38	1.21
GSCOC_T00036631001	-0.15	1.65	1.8
GSCOC_T00036633001	6.66	4.25	-2.41
GSCOC_T00036634001	1.93	5.6	3.67
GSCOC_T00036637001	8.53	9.2	0.68
GSCOC_T00036639001	3.63	3.63	-0
GSCOC_T00036644001	-2.67	3.38	6.05
GSCOC_T00036645001	1.01	1.9	0.89
GSCOC_T00036646001	5.1	4.76	-0.34
GSCOC_T00036648001	4.93	-0.17	-5.1
GSCOC_T00036649001	3.26	0.83	-2.43
GSCOC_T00036650001	3.94	1.85	-2.09
GSCOC_T00036651001	4.54	5.05	0.51
GSCOC_T00036652001	4.23	2.74	-1.49
GSCOC_T00036653001	4.89	4.81	-0.07
GSCOC_T00036654001	7.69	9.23	1.54
GSCOC_T00036655001	6.59	5.76	-0.82
GSCOC_T00036656001	4.06	3.17	-0.89
GSCOC_T00036657001	-0.55	3.38	3.93
GSCOC_T00036658001	6.8	5.82	-0.98
GSCOC_T00036659001	4.3	3.44	-0.86
GSCOC_T00036660001	2.36	3.86	1.5
GSCOC_T00036661001	4.32	4.18	-0.14
GSCOC_T00036662001	4.73	4.74	0.01
GSCOC_T00036664001	4.33	6.77	2.44
GSCOC_T00036665001	5.29	2.23	-3.06
GSCOC_T00036666001	0.46	0.8	0.34
GSCOC_T00036667001	1.02	2.08	1.06
GSCOC_T00036669001	6.15	4.39	-1.76
GSCOC_T00036670001	3.87	4.06	0.18
GSCOC_T00036671001	4.52	4.02	-0.5
GSCOC_T00036673001	-1.58	1.94	3.53
GSCOC_T00036677001	4.04	3.71	-0.34
GSCOC_T00036679001	-2.52	3.32	5.84
GSCOC_T00036680001	3.69	4.28	0.59
GSCOC_T00036683001	6.03	5.5	-0.53
GSCOC_T00036684001	2.2	1.68	-0.52
GSCOC_T00036685001	1.88	1.94	0.06
GSCOC_T00036686001	1.53	2.01	0.49
GSCOC_T00036687001	5.93	5.49	-0.44
GSCOC_T00036688001	4.06	3.43	-0.64
GSCOC_T00036692001	1.35	3.22	1.87
GSCOC_T00036694001	0.85	0.19	-0.66
GSCOC_T00036696001	3.05	2.78	-0.27
GSCOC_T00036697001	4.78	4.32	-0.46
GSCOC_T00036698001	3.02	2.28	-0.74
GSCOC_T00036700001	-1.04	3.12	4.15
GSCOC_T00036701001	6.42	5.83	-0.59
GSCOC_T00036702001	2.59	1.91	-0.68
GSCOC_T00036703001	1.2	4.09	2.89
GSCOC_T00036709001	-2.78	0.55	3.33
GSCOC_T00036713001	-1.77	3.41	5.18
GSCOC_T00036717001	5.91	6.55	0.63
GSCOC_T00036719001	4.96	4.46	-0.5
GSCOC_T00036720001	1.4	3.28	1.88
GSCOC_T00036721001	0.89	0.46	-0.42
GSCOC_T00036722001	2.25	2.82	0.57
GSCOC_T00036723001	6.38	6.34	-0.05
GSCOC_T00036725001	0.41	7.64	7.23
GSCOC_T00036726001	5.44	4.17	-1.27
GSCOC_T00036727001	2.69	1.88	-0.81
GSCOC_T00036728001	3.12	2.95	-0.16
GSCOC_T00036732001	5.07	3.66	-1.4
GSCOC_T00036733001	0.67	-0.36	-1.03
GSCOC_T00036734001	4.43	4.73	0.3
GSCOC_T00036735001	7.05	6.63	-0.42
GSCOC_T00036736001	4.71	4.92	0.21
GSCOC_T00036738001	-0.8	1.39	2.19
GSCOC_T00036740001	5.49	5.95	0.46
GSCOC_T00036741001	2.74	2.65	-0.09
GSCOC_T00036742001	0.86	5.25	4.39
GSCOC_T00036748001	5.64	6	0.36
GSCOC_T00036751001	3.81	5.04	1.23
GSCOC_T00036752001	3.39	3.57	0.18
GSCOC_T00036754001	3.41	6.6	3.19
GSCOC_T00036756001	5.27	5.96	0.69
GSCOC_T00036757001	3.22	3.01	-0.21
GSCOC_T00036758001	4.43	4.26	-0.17
GSCOC_T00036760001	3.6	1.95	-1.65
GSCOC_T00036761001	0.1	4.29	4.19
GSCOC_T00036762001	5.54	5.84	0.31
GSCOC_T00036763001	4.35	5.19	0.84
GSCOC_T00036764001	1.55	2.19	0.63
GSCOC_T00036765001	3.66	2.96	-0.71
GSCOC_T00036766001	8.03	6.79	-1.24
GSCOC_T00036768001	2.14	2.27	0.13
GSCOC_T00036769001	3.89	4.46	0.57
GSCOC_T00036770001	5.71	6.54	0.83
GSCOC_T00036771001	6.08	5.52	-0.56
GSCOC_T00036772001	3.46	2.71	-0.74
GSCOC_T00036773001	2.15	2.25	0.11
GSCOC_T00036774001	2.76	2.78	0.03
GSCOC_T00036775001	4.61	1.54	-3.06
GSCOC_T00036780001	0.55	0.19	-0.36
GSCOC_T00036782001	2.19	0.67	-1.52
GSCOC_T00036783001	2.25	5.22	2.97
GSCOC_T00036787001	0.53	0.96	0.43
GSCOC_T00036793001	3.94	-0.7	-4.64
GSCOC_T00036796001	4.13	3.51	-0.62
GSCOC_T00036797001	3.55	3.99	0.44
GSCOC_T00036798001	5.24	4.59	-0.65
GSCOC_T00036800001	4.81	4.45	-0.36
GSCOC_T00036801001	1.33	2.57	1.25
GSCOC_T00036802001	5.08	5.57	0.48
GSCOC_T00036803001	1.84	2.33	0.49
GSCOC_T00036804001	2.75	2.92	0.17
GSCOC_T00036805001	4.74	4.4	-0.34
GSCOC_T00036806001	4.16	0.98	-3.18
GSCOC_T00036807001	2	6.81	4.8
GSCOC_T00036808001	6.27	5.95	-0.33
GSCOC_T00036810001	6.99	8.08	1.09
GSCOC_T00036812001	6.72	7.91	1.19
GSCOC_T00036814001	6.26	8.47	2.21
GSCOC_T00036815001	8.16	8.94	0.78
GSCOC_T00036817001	3.96	4.91	0.95
GSCOC_T00036818001	2.34	3.94	1.6
GSCOC_T00036820001	0.34	2.96	2.62
GSCOC_T00036821001	3.11	3.23	0.12
GSCOC_T00036823001	8.27	8.48	0.21
GSCOC_T00036824001	4.13	3.28	-0.85
GSCOC_T00036827001	7.1	7.65	0.56
GSCOC_T00036828001	3.25	2.92	-0.33
GSCOC_T00036829001	3.26	5.09	1.84
GSCOC_T00036830001	1.87	3.4	1.53
GSCOC_T00036832001	4.72	3.97	-0.75
GSCOC_T00036834001	0.96	3.22	2.26
GSCOC_T00036835001	0.46	1.55	1.09
GSCOC_T00036836001	1.7	5.28	3.57
GSCOC_T00036838001	2.48	3.59	1.12
GSCOC_T00036840001	3.58	3.65	0.07
GSCOC_T00036841001	-0.28	2.05	2.33
GSCOC_T00036842001	4.87	5.95	1.08
GSCOC_T00036843001	7.82	7.43	-0.39
GSCOC_T00036844001	7.42	7.03	-0.4
GSCOC_T00036845001	8.13	5.47	-2.66
GSCOC_T00036846001	6.84	6.46	-0.38
GSCOC_T00036847001	6.08	6.28	0.2
GSCOC_T00036849001	3.93	4.59	0.66
GSCOC_T00036850001	-0.48	4.32	4.8
GSCOC_T00036851001	4.18	2.13	-2.05
GSCOC_T00036853001	3.89	4.25	0.36
GSCOC_T00036854001	5.3	6.63	1.33
GSCOC_T00036857001	5.19	5.21	0.02
GSCOC_T00036859001	2.02	1.75	-0.27
GSCOC_T00036860001	1.36	1.44	0.08
GSCOC_T00036862001	7.46	7.04	-0.42
GSCOC_T00036864001	6.88	6.75	-0.13
GSCOC_T00036865001	4.79	4.85	0.06
GSCOC_T00036867001	0.54	-0.22	-0.76
GSCOC_T00036869001	5.29	3.69	-1.6
GSCOC_T00036872001	5.61	4.97	-0.64
GSCOC_T00036875001	7	7.77	0.76
GSCOC_T00036876001	1.7	2.1	0.4
GSCOC_T00036877001	7.05	7.93	0.88
GSCOC_T00036878001	3.91	4.08	0.17
GSCOC_T00036879001	2.5	2.14	-0.36
GSCOC_T00036880001	5.03	7.16	2.13
GSCOC_T00036882001	2.23	2.32	0.09
GSCOC_T00036884001	6.81	7.5	0.69
GSCOC_T00036885001	-0.65	3.09	3.74
GSCOC_T00036887001	6.09	6.31	0.22
GSCOC_T00036888001	4.35	3.37	-0.97
GSCOC_T00036889001	4.44	3.89	-0.54
GSCOC_T00036890001	6.89	2.91	-3.97
GSCOC_T00036893001	3.83	1.56	-2.27
GSCOC_T00036895001	5.44	3.61	-1.84
GSCOC_T00036897001	5.32	6.52	1.2
GSCOC_T00036898001	6.43	4.12	-2.31
GSCOC_T00036899001	5.35	5.86	0.51
GSCOC_T00036901001	-2.46	0.58	3.04
GSCOC_T00036903001	0.27	5.08	4.81
GSCOC_T00036904001	5.68	6.37	0.68
GSCOC_T00036907001	5.57	5.45	-0.12
GSCOC_T00036908001	5.23	4.52	-0.71
GSCOC_T00036910001	5.64	5.26	-0.38
GSCOC_T00036911001	3.84	3.67	-0.17
GSCOC_T00036912001	4.35	5.51	1.16
GSCOC_T00036913001	6.9	6.38	-0.52
GSCOC_T00036915001	4.49	4.59	0.1
GSCOC_T00036916001	3.08	3.3	0.22
GSCOC_T00036917001	0.54	1.48	0.94
GSCOC_T00036918001	6.55	5.73	-0.82
GSCOC_T00036919001	1.69	1.65	-0.05
GSCOC_T00036923001	-1.25	4.01	5.27
GSCOC_T00036924001	4.26	4.5	0.24
