	AveExpr	Coef	t	P.value	F	F.p.value
GSCOC_T00029562001	5.53633554562532	0.436163064321804	1.68350887541513	0.127044016494586	2.83420213360152	0.127044016494586
GSCOC_T00029563001	6.67870217827696	-1.38462745729614	-10.696692556327	2.28077066289382e-06	114.419231644582	2.28077066289382e-06
GSCOC_T00029565001	5.2376054120384	-0.320706036343278	-1.56361855813141	0.152821606657537	2.44490299533296	0.152821606657537
GSCOC_T00029566001	3.36180274964949	-0.0360746952417474	-0.159464437545346	0.876873308134369	0.0254289068416534	0.876873308134369
GSCOC_T00029567001	1.64406679747452	-1.96623401279244	-6.48449467478504	0.000120875617728915	42.0486711873155	0.000120875617728915
GSCOC_T00029568001	4.90087418602124	0.727670895667733	1.82616931071475	0.101579288564519	3.33489435139637	0.101579288564519
GSCOC_T00029570001	3.97531347382627	0.660072832645629	4.04632236408567	0.00298644084185719	16.3727246740999	0.00298644084185718
GSCOC_T00029572001	5.2041117568088	-0.589050137620749	-4.04095459936352	0.00301040367433866	16.3293140741172	0.00301040367433866
GSCOC_T00029574001	0.24832224291637	2.97361670709097	5.749158697094	0.000291652298930953	33.0528257243716	0.000291652298930954
GSCOC_T00029580001	3.89847242408639	-1.49836792802959	-4.75195998912909	0.00108269002510548	22.5811237382838	0.00108269002510548
GSCOC_T00029581001	2.78925389993051	0.759490799649249	2.52918309549787	0.0326179060797796	6.39676713055217	0.0326179060797796
GSCOC_T00029582001	6.08028277747102	-0.673428782736723	-5.88499311411305	0.000246551226999084	34.633143953158	0.000246551226999084
GSCOC_T00029583001	5.67968254336477	-0.286578627100768	-2.82494776585189	0.0201573640169024	7.98032987979159	0.0201573640169024
GSCOC_T00029585001	6.07820374613292	-4.04877446120503	-39.5721941661686	2.73650354990246e-11	1565.95855112495	2.73650354990246e-11
GSCOC_T00029587001	7.03965830960074	-0.706486047051045	-5.88510626567055	0.000246516979767426	34.6344757582347	0.000246516979767426
GSCOC_T00029588001	4.81079325357346	-0.560535693780599	-2.50612611277718	0.0338678328058087	6.28066809314365	0.0338678328058087
GSCOC_T00029592001	6.38303520029614	-1.31934799278973	-6.66558930035266	9.83214844219445e-05	44.4300807209758	9.83214844219447e-05
GSCOC_T00029593001	0.993563191395529	-1.42148723895463	-5.61440813059585	0.000345388586736368	31.5215786569008	0.000345388586736368
GSCOC_T00029594001	2.04473400903578	-0.102408532954539	-0.293278331369565	0.776052007960335	0.0860121796509163	0.776052007960335
GSCOC_T00029595001	1.88196676490034	-1.07295444063763	-3.8782685420023	0.00384273900940356	15.0409668838846	0.00384273900940356
GSCOC_T00029597001	7.19682018028832	-0.60555130340222	-1.92349198165441	0.0870308983774336	3.69982140348882	0.0870308983774336
GSCOC_T00029601001	4.04647851617724	1.25257415843055	1.064085196729	0.315385889035854	1.13227730589779	0.315385889035854
GSCOC_T00029602001	3.14832761503047	1.59295134380608	1.34046942383888	0.213396938741893	1.79685827624693	0.213396938741893
GSCOC_T00029604001	4.17947877740265	-0.136634099077153	-0.851016359746553	0.417131488963481	0.724228844556274	0.417131488963481
GSCOC_T00029605001	6.16732841016867	-0.402446975067559	-5.29167887235051	0.000523140852353952	28.0018652880807	0.000523140852353952
GSCOC_T00029606001	2.22251057101834	-0.631776107848343	-2.97610198947829	0.0157870508585851	8.85718305177661	0.0157870508585851
GSCOC_T00029607001	5.35179999877721	-0.0679158491610981	-0.635599216685417	0.541079289307309	0.403986364251116	0.541079289307309
GSCOC_T00029610001	5.36357257641207	0.263221950194159	1.55551069224767	0.154723876587754	2.41961351369682	0.154723876587754
GSCOC_T00029611001	4.00314659026154	-1.01064505094376	-8.21456395101157	1.94996928424576e-05	67.4790609052588	1.94996928424576e-05
GSCOC_T00029612001	5.80518599293239	-0.77912836450165	-4.82208745667544	0.000982714083525526	23.2525274398266	0.000982714083525526
GSCOC_T00029613001	4.23842842510379	2.22761239343658	5.5337459106886	0.000382636265444163	30.6223438040628	0.000382636265444163
GSCOC_T00029614001	5.29345035120677	1.23306734178298	11.0734116792963	1.71056032780925e-06	122.620446219175	1.71056032780925e-06
GSCOC_T00029616001	4.96565405609376	-0.283828201170599	-2.00290873815212	0.0766434175361079	4.01164341336612	0.0766434175361079
GSCOC_T00029617001	1.29585608122766	0.703839165200516	0.921309073648708	0.381253303069408	0.84881040918744	0.381253303069408
GSCOC_T00029618001	4.54653726984594	0.824971018054939	6.41393376078421	0.000131145495170882	41.1385462877275	0.000131145495170882
GSCOC_T00029619001	5.58559292862561	5.62360107391994	27.4686797042894	6.81777364402434e-10	754.528364696839	6.81777364402434e-10
GSCOC_T00029620001	3.53582833265806	-0.947035840951283	-1.93887208689596	0.0849201105965159	3.7592249693443	0.0849201105965159
GSCOC_T00029622001	5.50264012405429	0.0154165983965253	0.139336154675176	0.892295403413271	0.0194145639996645	0.892295403413271
GSCOC_T00029624001	6.54540699265205	-0.459873483620655	-4.51795146854235	0.00150370512863936	20.4118854721039	0.00150370512863936
GSCOC_T00029625001	3.53590653408637	-0.275867619440824	-1.65773818411359	0.132226453869119	2.74809588706823	0.132226453869119
GSCOC_T00029626001	3.7774884983479	0.511683831387646	2.44168134756484	0.0376213514180641	5.96180780304604	0.0376213514180641
GSCOC_T00029627001	5.20798680180623	-0.419028391765405	-2.32180787758099	0.0457382174360399	5.39079182039716	0.0457382174360399
GSCOC_T00029628001	0.550447653016075	5.4812724600707	7.83904184673425	2.82155541932392e-05	61.4505770748507	2.82155541932392e-05
GSCOC_T00029634001	3.1836806481132	0.699850308531245	3.87449789581805	0.00386470854728637	15.0117339446985	0.00386470854728637
GSCOC_T00029636001	4.21488238325913	3.14080318237578	14.3273370165599	1.94314765030682e-07	205.272585986088	1.94314765030682e-07
GSCOC_T00029637001	6.1656049070606	0.26765404255992	3.06730865504365	0.0136333181105118	9.40838238530571	0.0136333181105118
GSCOC_T00029639001	6.07302425325071	0.351560226232162	3.47877618073812	0.00710275825172407	12.1018837156709	0.00710275825172406
GSCOC_T00029640001	4.95513636314607	-0.630429774146962	-3.10379674796213	0.0128588059332526	9.63355425266029	0.0128588059332526
GSCOC_T00029641001	6.02525721500808	-0.608073081477283	-2.75211448466737	0.022687076095316	7.57413413671592	0.022687076095316
GSCOC_T00029643001	5.79673610357907	-1.76002308284895	-5.1359913707172	0.000642502078593512	26.3784073600815	0.000642502078593511
GSCOC_T00029644001	1.40210895603328	2.22320706115134	2.21781436280431	0.0541646731216739	4.9187005478611	0.0541646731216739
GSCOC_T00029645001	1.58903073302836	0.694433620849679	2.95701361336142	0.0162804859766989	8.74392950960477	0.0162804859766989
GSCOC_T00029646001	4.05219555736481	0.36722487443083	1.49655627466942	0.169200686535282	2.23968068325241	0.169200686535282
GSCOC_T00029647001	5.25244636202856	-0.821397542155069	-4.61260074842779	0.00131535838759415	21.2760856643966	0.00131535838759415
GSCOC_T00029648001	2.3221644648467	0.793813535072531	2.11683944740356	0.0637912677651098	4.48100924608382	0.0637912677651098
GSCOC_T00029650001	6.79707042667099	0.0369064361249585	0.347245149541285	0.73650008970934	0.120579193879949	0.73650008970934
GSCOC_T00029651001	3.14887958418169	-0.458575582302879	-1.39233197670871	0.197721488441304	1.93858833336557	0.197721488441304
GSCOC_T00029652001	4.22379646590054	-0.440863177504767	-1.21371164113499	0.256170667352767	1.4730959478266	0.256170667352767
GSCOC_T00029653001	6.01453200010563	0.817139407920113	6.87223702018552	7.80490342109022e-05	47.2276416616083	7.80490342109022e-05
GSCOC_T00029654001	4.91996640569207	-0.235649656235671	-1.25846884682352	0.240321885320426	1.58374383842531	0.240321885320426
GSCOC_T00029656001	0.529259279697616	-1.89000892208671	-3.82563511239619	0.00416175053230597	14.6354840131986	0.00416175053230597
GSCOC_T00029657001	2.87731919427196	-5.90908394077263	-7.73750536137947	3.12535433595444e-05	59.868989217376	3.12535433595444e-05
GSCOC_T00029659001	2.74527500815358	1.18396653700118	6.16076208847824	0.000176617954860465	37.9549895108308	0.000176617954860465
GSCOC_T00029660001	5.38959842169602	-1.85559332045321	-9.9384332932591	4.18395106598519e-06	98.7724563245609	4.18395106598519e-06
GSCOC_T00029661001	4.2961519881486	-0.965575778574975	-5.01608650329542	0.000754468626126223	25.1611238085424	0.000754468626126222
GSCOC_T00029662001	5.43979457608982	0.245913313992408	2.75943020264114	0.0224189990357651	7.61445504324812	0.0224189990357651
GSCOC_T00029663001	4.3459488805442	0.847141343861925	1.65320743713298	0.133157223708141	2.73309483019181	0.133157223708141
GSCOC_T00029665001	6.48205125620836	0.515801397212962	5.36539797104731	0.000475198659224585	28.7874953877186	0.000475198659224585
GSCOC_T00029668001	2.70777373878753	1.6396277068549	4.42968217846675	0.00170558847876984	19.622084202226	0.00170558847876984
GSCOC_T00029669001	3.5000169806749	-0.292506216412783	-1.95109450736032	0.0832774120351103	3.80676977665159	0.0832774120351103
GSCOC_T00029671001	10.9775592217415	-0.625537552360608	-5.22701757956874	0.000569517985048414	27.3217127771206	0.000569517985048414
GSCOC_T00029675001	-1.06607373379041	5.230632165851	7.81956519172815	2.87721885799538e-05	61.1455997876865	2.87721885799538e-05
GSCOC_T00029676001	2.57761114313406	-1.26953431501026	-2.79272287502037	0.0212391440175937	7.79930105666204	0.0212391440175937
GSCOC_T00029677001	4.91969828369618	1.23283853597707	3.55177062564636	0.00633914186304973	12.6150745772043	0.00633914186304974
GSCOC_T00029679001	3.11336732453162	0.283905822043668	1.564319150124	0.152658217999037	2.44709440344469	0.152658217999037
GSCOC_T00029680001	7.12286854156137	-0.450054102363413	-3.55161017460766	0.00634072248747379	12.6139348323767	0.00634072248747379
GSCOC_T00029682001	6.42735688447603	-0.0319460063486474	-0.227916196249888	0.824876011063381	0.0519457925130176	0.824876011063381
GSCOC_T00029683001	2.4181897156715	-0.634370983813502	-3.64381959407055	0.0054971962560529	13.2774212341325	0.00549719625605291
GSCOC_T00029685001	0.917517274514254	-0.490120192185481	-1.31771213292638	0.220601665071663	1.7363652652614	0.220601665071663
GSCOC_T00029686001	3.8797609690837	-0.362274781853115	-2.91021836809612	0.0175582842422886	8.46937095000405	0.0175582842422886
GSCOC_T00029688001	8.00015356342523	0.194513819041381	1.66011585695477	0.13174036940804	2.75598465851269	0.13174036940804
GSCOC_T00029689001	0.266214223638606	1.1482098419555	1.63069549760667	0.13787074257874	2.65916780591467	0.13787074257874
GSCOC_T00029690001	0.181150953004345	0.0237005524384138	0.0562246424223036	0.956408384611165	0.0031612104155159	0.956408384611165
GSCOC_T00029692001	1.72884289593832	-2.77207912164628	-2.79693220543369	0.0210945421233558	7.82282976179219	0.0210945421233558
GSCOC_T00029693001	2.70356737633828	-1.87761998910431	-5.85842210086869	0.000254738549549809	34.3211095119467	0.000254738549549809
GSCOC_T00029697001	4.84679722097304	-0.883443539906382	-9.02540158606893	9.17370927529895e-06	81.4578737898155	9.17370927529895e-06
GSCOC_T00029699001	1.24257163488448	2.69540254774766	6.95630566917838	7.11518453707814e-05	48.3901885630433	7.11518453707814e-05
GSCOC_T00029701001	3.20033018161647	-0.0897142903092192	-0.436801672520533	0.672690348995228	0.190795701116735	0.672690348995228
GSCOC_T00029702001	3.50658284570937	-0.451676779494297	-2.75056898099168	0.0227441252758368	7.56562971919362	0.0227441252758368
GSCOC_T00029703001	5.46204571421097	-0.628935475269312	-5.3260856651211	0.00050014328169401	28.3671885122085	0.00050014328169401
GSCOC_T00029704001	2.65826767985065	3.7734669596844	14.0513942350881	2.29394060851456e-07	197.441679949867	2.29394060851456e-07
GSCOC_T00029705001	5.49492375616133	-0.453044185876273	-2.72745687862904	0.0236148660140347	7.43902102478089	0.0236148660140347
GSCOC_T00029706001	5.99898040183031	0.347568936568248	1.61720411329994	0.140767437398305	2.61534914407424	0.140767437398305
GSCOC_T00029707001	3.08144154158986	0.233080570400567	0.990112611350037	0.348345741200966	0.98032298315439	0.348345741200966
GSCOC_T00029710001	4.81787559815013	0.328159320304058	2.00052876665448	0.0769367543925516	4.00211534621208	0.0769367543925516
GSCOC_T00029711001	4.60101979422187	-0.067500283880241	-0.275783873132329	0.78902839242518	0.0760567446798687	0.78902839242518
GSCOC_T00029712001	3.44480139410632	-3.68173829492393	-7.29728336276964	4.9288225854106e-05	53.2503444765546	4.9288225854106e-05
GSCOC_T00029721001	5.63035983662103	0.13521000899355	0.900896054187211	0.39143696730377	0.811613700450087	0.39143696730377
GSCOC_T00029722001	4.9302959585892	-0.748465310180135	-6.6082658658435	0.000104918866552897	43.6691777536723	0.000104918866552897
GSCOC_T00029723001	6.28231179539773	-1.03994469850113	-5.05742419312599	0.000713653762687658	25.5775394692161	0.000713653762687658
GSCOC_T00029730001	4.07045287240233	-0.492922526445523	-2.99453836971666	0.0153250624757277	8.96726004770531	0.0153250624757277
GSCOC_T00029731001	6.31177978956905	-0.0046770801104028	-0.0494026106279701	0.961692469057997	0.00244061793685882	0.961692469057997
GSCOC_T00029734001	4.01273269061793	2.96976712775442	10.4124446097692	2.85047398146917e-06	108.419002751511	2.85047398146917e-06
GSCOC_T00029736001	3.52705228445729	5.63632929716489	19.1190840569754	1.61680631098456e-08	365.539375177692	1.61680631098456e-08
GSCOC_T00029739001	6.83885102166174	-0.948079167662128	-6.09775529166229	0.000190439538844918	37.1826195969955	0.000190439538844919
GSCOC_T00029741001	5.47751248610244	-0.834459969692516	-4.32590168615798	0.0019807439926966	18.7134253983044	0.0019807439926966
GSCOC_T00029742001	6.48028467902959	-0.181582515503536	-1.83224531724349	0.100608007687667	3.35712290256069	0.100608007687667
GSCOC_T00029744001	5.90946083541441	-1.19470670589363	-10.5630964423072	2.53112011619613e-06	111.579006449484	2.53112011619613e-06
GSCOC_T00029745001	0.23852171011796	0.207960856317316	0.390693823715576	0.705236921157381	0.152641663889497	0.705236921157381
GSCOC_T00029746001	4.2889951344374	-0.382650067451979	-1.94898894163234	0.0835582327589916	3.79855789460514	0.0835582327589916
GSCOC_T00029747001	3.74424364350385	-1.73057366975283	-3.32970251413303	0.00897715272677093	11.0869188326238	0.00897715272677093
GSCOC_T00029748001	4.86271499410666	-0.458457652417214	-3.56456415361327	0.00621443378608261	12.7061176052247	0.00621443378608261
GSCOC_T00029749001	6.22718596383041	0.103692194806748	1.06419137740745	0.315340361686792	1.13250328774836	0.315340361686792
GSCOC_T00029751001	1.44632403068646	-1.2284905657135	-4.97921058104588	0.000793008853396195	24.7925380103993	0.000793008853396195
GSCOC_T00029752001	4.51558265935547	-0.52065591402162	-4.20382793732717	0.00236644121826446	17.6721693266524	0.00236644121826446
GSCOC_T00029753001	7.01707445385605	0.443712718767215	3.0996127547527	0.0129452599155853	9.60759922942563	0.0129452599155853
GSCOC_T00029755001	6.39357584264284	-0.660412698667972	-3.77211494415604	0.00451501969011935	14.2288511519253	0.00451501969011935
GSCOC_T00029756001	2.83585576844034	-1.5580325618695	-7.2622133122579	5.11547629102734e-05	52.7397421927359	5.11547629102734e-05
GSCOC_T00029757001	4.53685449768378	-0.130515778852891	-1.16238854106327	0.275383398104177	1.3511471203952	0.275383398104177
GSCOC_T00029760001	4.20861309820668	2.13872389719347	7.80919136195728	2.90735824922266e-05	60.9834697276682	2.90735824922266e-05
GSCOC_T00029761001	5.27169617171963	-0.28544462770153	-2.46890488068831	0.0359875583920375	6.09549130988657	0.0359875583920375
GSCOC_T00029762001	9.22339989156798	-0.226113054417333	-0.936487359320323	0.373806033545802	0.877008574166751	0.373806033545802
GSCOC_T00029763001	4.16460278020787	-0.0246719801820339	-0.181474620413063	0.860072305510798	0.0329330378540652	0.860072305510798
GSCOC_T00029764001	3.8722040748687	0.557360829990539	1.52894014569551	0.161106585687462	2.33765796911942	0.161106585687462
GSCOC_T00029765001	8.21119570664065	-0.554062883682084	-5.64033848231372	0.000334265796245615	31.8134181950691	0.000334265796245615
GSCOC_T00029766001	5.92010840945831	-0.0388758238580618	-0.444942705971841	0.667015509205618	0.197974011597544	0.667015509205618
GSCOC_T00029767001	1.67187713076728	-2.09060559655721	-3.8275799859624	0.00414947692646735	14.6503685489399	0.00414947692646735
GSCOC_T00029770001	3.98102499167888	0.402144213990395	2.20828779842202	0.0550087260839107	4.87653500065959	0.0550087260839107
GSCOC_T00029773001	6.33034389574847	-0.483688333939297	-4.16636963072889	0.00250029422982117	17.35863589986	0.00250029422982117
GSCOC_T00029775001	2.5723494429783	-0.0813738676575961	-0.228270457174955	0.824609005546177	0.0521074016188627	0.824609005546177
GSCOC_T00029776001	3.54913486567747	-0.0227923279127533	-0.0670732489317157	0.948010221900522	0.0044988207222559	0.948010221900522
GSCOC_T00029777001	6.24002271223791	0.215965648854561	1.84251555315977	0.0989859822610614	3.39486356363564	0.0989859822610614
GSCOC_T00029778001	-0.135941086760557	0.74976026423779	1.65641857916394	0.132496933335561	2.74372250939949	0.132496933335561
GSCOC_T00029779001	3.68541767691107	-0.302434072716117	-1.74591888176877	0.115254462815507	3.04823274171671	0.115254462815507
GSCOC_T00029782001	6.85366308079568	0.366882884516319	0.8934266545566	0.395211468923792	0.798211187072198	0.395211468923792
GSCOC_T00029784001	5.80592690664014	-0.0833415823272281	-0.394734534784044	0.702357897777048	0.155815352951175	0.702357897777048
GSCOC_T00029785001	4.9727801264925	-1.61647113647484	-2.86659834864377	0.0188419788522783	8.21738609244717	0.0188419788522783
GSCOC_T00029787001	7.20146548593258	-0.0405065184424149	-0.246278804806688	0.81106837906225	0.0606532496970107	0.81106837906225
GSCOC_T00029788001	5.43601414761129	1.98228356300044	8.01147484908936	2.37726925819394e-05	64.1837292575913	2.37726925819394e-05
GSCOC_T00029790001	5.90742813404645	0.909866596072116	7.16680045871379	5.6636820814255e-05	51.3630288150202	5.6636820814255e-05
GSCOC_T00029791001	5.26507810639611	-0.349499669195962	-1.58114383854819	0.148781081643526	2.50001583817889	0.148781081643526
GSCOC_T00029792001	5.81453314769904	0.366985523596487	3.85508999930123	0.0039799117917724	14.8617189027123	0.0039799117917724
GSCOC_T00029793001	1.63702985339357	0.58742124106263	1.98231106681217	0.079217920941093	3.929557165606	0.079217920941093
GSCOC_T00029795001	3.20945870823246	1.94664666906051	6.92073742005779	7.39849673562905e-05	47.8966064373882	7.39849673562905e-05
GSCOC_T00029796001	3.05481845955705	0.336313323938806	2.13565856004706	0.0618792026949769	4.56103748510229	0.0618792026949769
GSCOC_T00029797001	6.96434178449654	1.16335496266752	8.8551023425896	1.06976299260767e-05	78.4128374977358	1.06976299260767e-05
GSCOC_T00029798001	7.2412816038288	-0.159886857926961	-1.29071329071041	0.229413909858899	1.6659407988165	0.229413909858899
GSCOC_T00029799001	3.79113165707388	-3.42078368714048	-8.02321467050928	2.34994544262884e-05	64.3719736490754	2.34994544262884e-05
GSCOC_T00029804001	3.40432447754245	-0.103679202155307	-0.557770002950447	0.590791975938733	0.311107376191341	0.590791975938733
GSCOC_T00029805001	3.40401096490031	-0.167653896292436	-1.04716287995526	0.322706698515626	1.09655009715619	0.322706698515626
GSCOC_T00029809001	-0.121931585784564	6.0342872903354	6.5182790006999	0.000116272200608025	42.4879611309653	0.000116272200608025
GSCOC_T00029823001	7.60870015867738	0.536551411731231	4.88682385899175	0.000899208666531432	23.881047428811	0.00089920866653143
GSCOC_T00029825001	4.8030932437251	0.431362955738131	3.55967038926422	0.00626182981485667	12.6712532802045	0.00626182981485667
GSCOC_T00029827001	7.4029534052624	0.50773459376927	3.69917447183077	0.00504830846791999	13.6838917730445	0.00504830846791999
GSCOC_T00029829001	-0.50278675338067	1.81580945224473	2.26340559799176	0.0502976722425797	5.12300490102045	0.0502976722425797
GSCOC_T00029831001	8.16279734780235	0.542697881324344	3.29427819573082	0.00949432630028642	10.8522688308675	0.00949432630028642
GSCOC_T00029832001	1.20977551891242	0.439220163343843	1.27277854523621	0.235429000764555	1.61996522521361	0.235429000764555
GSCOC_T00029834001	5.25724171193451	0.214435000196975	1.84962518776955	0.0978775032533922	3.42111333523153	0.0978775032533922
GSCOC_T00029836001	6.99467567040107	-0.835245988825071	-4.86148533866844	0.000930945866733783	23.6340396980882	0.000930945866733783
GSCOC_T00029838001	6.04339664133214	-0.00369805420904612	-0.0257656179482494	0.980014368561933	0.000663867068255154	0.980014368561933
GSCOC_T00029839001	0.438477770870254	-0.386137828164091	-0.612589860221115	0.555518004859583	0.375266336845725	0.555518004859583
GSCOC_T00029841001	5.9472089580293	-0.621083164805833	-3.73688326491749	0.00476476907983443	13.9642965356204	0.00476476907983443
GSCOC_T00029842001	5.0746053807478	-0.221318791168511	-1.52749065389622	0.161461412052564	2.33322769774031	0.161461412052564
GSCOC_T00029843001	4.94711091807857	-0.580519269399416	-2.09872559103032	0.0656856403968295	4.40464910644556	0.0656856403968295
GSCOC_T00029845001	3.45823390950584	-1.47156805517641	-6.91237895933815	7.46685159080749e-05	47.7809828775007	7.46685159080749e-05
GSCOC_T00029846001	5.01688451632562	0.871357116644645	2.49549761257109	0.0344600501409157	6.22750833434799	0.0344600501409157
GSCOC_T00029847001	2.3772605038244	1.96450907844584	6.56214108513291	0.000110579020230591	43.0616956211894	0.000110579020230591
GSCOC_T00029848001	7.67104247728726	1.77980010107777	9.48145958478538	6.1489093405574e-06	89.8980758579185	6.1489093405574e-06
GSCOC_T00029854001	4.4725785060081	0.196607371951491	0.952313859503558	0.366154050347041	0.906901687002562	0.366154050347041
GSCOC_T00029855001	6.5152965227602	-0.498305771019792	-2.42631076558277	0.0385762426830822	5.88698393118283	0.0385762426830822
GSCOC_T00029857001	5.70870027780336	0.711994961112934	3.48306234308308	0.00705535576718941	12.1317232858034	0.00705535576718941
GSCOC_T00029858001	9.33440430706401	-0.883583367278582	-4.88186487444865	0.000905326961702338	23.8326046523756	0.000905326961702339
GSCOC_T00029860001	6.29448113193373	-0.441840494743342	-3.85303573714757	0.00399231677063773	14.8458843917363	0.00399231677063773
GSCOC_T00029863001	5.7288258271625	2.02412635894021	10.67533336952	2.31888942386538e-06	113.962742550387	2.31888942386538e-06
GSCOC_T00029865001	4.95038107222969	0.279842393234349	2.51689213935739	0.0332783396298613	6.33474604115899	0.0332783396298613
GSCOC_T00029866001	3.25812671963862	0.690338905859982	3.43801127721678	0.00757063049396322	11.8199215422697	0.00757063049396321
GSCOC_T00029868001	-0.822182613203985	1.9254245851458	2.49731051431861	0.0343583076204267	6.23655980492627	0.0343583076204267
GSCOC_T00029869001	0.282707481609414	2.86934923050721	4.64554598031576	0.00125587795248279	21.5810974552279	0.00125587795248279
GSCOC_T00029870001	4.21378763228116	-1.31786623239524	-7.64183487265701	3.44473274811518e-05	58.3976402209567	3.44473274811518e-05
GSCOC_T00029876001	3.27291455421772	-0.271849381596564	-1.48694261704713	0.17167161149648	2.21099834639098	0.17167161149648
GSCOC_T00029877001	5.47473968774712	-0.625860533368245	-4.16890764143153	0.00249097476694414	17.3797909227862	0.00249097476694414
GSCOC_T00029878001	7.37112571344552	0.321980475785599	1.4691326266577	0.176333052960648	2.15835067471016	0.176333052960648
GSCOC_T00029881001	4.50222105218426	-0.264888279381869	-2.00753306444609	0.0760765137914553	4.03018900484432	0.0760765137914553
GSCOC_T00029883001	4.66100640668317	0.844719710255918	6.52489675083241	0.000115393096480442	42.5742776090234	0.000115393096480442
GSCOC_T00029886001	7.96266351487948	0.947975183465172	2.87999829198192	0.0184377164260242	8.29439016181876	0.0184377164260242
GSCOC_T00029887001	5.57187490035397	-4.84542285578159	-18.7172420524937	1.94412676129318e-08	350.335150051638	1.94412676129318e-08
GSCOC_T00029889001	2.65308716411591	0.239910961387004	1.21139164119844	0.257014991196655	1.46746970836544	0.257014991196655
GSCOC_T00029890001	7.64693780966905	0.252883221539031	1.14241565921336	0.283166545542913	1.30511353841589	0.283166545542913
GSCOC_T00029891001	4.76996821965581	-1.08435298203002	-8.86622910929691	1.05899739118083e-05	78.6100186185439	1.05899739118083e-05
GSCOC_T00029892001	6.08911634253018	-1.53902169094887	-6.65715361124372	9.92632311919847e-05	44.3176942036953	9.92632311919848e-05
GSCOC_T00029893001	5.60334160723083	-0.647994244452406	-4.2635796725871	0.00216849920119946	18.1781116244979	0.00216849920119946
GSCOC_T00029895001	5.76953015933581	-0.462376795126525	-4.5619264112894	0.00141282937106718	20.8111725820198	0.00141282937106718
GSCOC_T00029896001	3.14280663397618	0.13153771185261	0.651676124660991	0.531122884028348	0.424681771453167	0.531122884028348
GSCOC_T00029897001	4.32779631400456	-0.453979979799327	-2.67707294900765	0.0256322060952996	7.16671957430849	0.0256322060952996
GSCOC_T00029898001	2.79632753312742	-2.23422578953779	-7.65045681485742	3.41452910451347e-05	58.5294894759983	3.41452910451348e-05
GSCOC_T00029899001	5.71680001197212	0.222599939283461	1.88116288756145	0.093099369114392	3.53877380953855	0.093099369114392
GSCOC_T00029900001	4.51595789118987	0.526575531685077	3.5851455613624	0.00601919181640411	12.8532686961565	0.00601919181640411
GSCOC_T00029901001	-0.190480328071102	1.32011173687929	3.75497837860673	0.00463472369160728	14.099862623804	0.00463472369160729
GSCOC_T00029903001	4.9561462402316	0.549243576938697	1.42939429054377	0.187134595172644	2.04316803783914	0.187134595172644
GSCOC_T00029906001	5.13916329783303	4.96730646051043	26.8233311272995	8.39998611458813e-10	719.491092764754	8.39998611458813e-10
GSCOC_T00029908001	6.73154498305959	-0.132355647886019	-1.07987374733332	0.308671836927944	1.1661273101797	0.308671836927944
GSCOC_T00029909001	5.73292707375108	0.191978571148903	0.866750442732409	0.408902295325248	0.751256329976828	0.408902295325248
GSCOC_T00029910001	2.27940011677812	0.604724396541774	1.80409832378447	0.105181598005517	3.25477076188195	0.105181598005517
GSCOC_T00029911001	4.65593663952775	-0.357698402618867	-2.01897947646895	0.0746904857625664	4.07627812640285	0.0746904857625664
GSCOC_T00029912001	5.37888039417477	0.509602498820388	4.11583363097077	0.00269380639118006	16.9400864778301	0.00269380639118006
GSCOC_T00029914001	0.634765408318898	-1.60007193941826	-4.01496774670592	0.0031293393597724	16.1199660070888	0.0031293393597724
GSCOC_T00029917001	6.01007242977683	0.196167338910532	2.0298504096843	0.0733965607050637	4.12029268569553	0.0733965607050637
GSCOC_T00029918001	5.74949793769026	0.248492278415622	2.3655274714183	0.0425942985356037	5.59572021803464	0.0425942985356037
GSCOC_T00029920001	3.62136341439872	0.130175048967064	0.370998864210207	0.719340128998203	0.137640157245264	0.719340128998203
GSCOC_T00029921001	6.27351605895637	-0.661667993534284	-3.36685524961164	0.00846620779604985	11.3357142718375	0.00846620779604985
GSCOC_T00029923001	7.73111602078276	-0.23302404135359	-2.18410956166437	0.0572090098529276	4.77033457735375	0.0572090098529276
GSCOC_T00029924001	4.17807262611545	4.54094307949244	18.609045481266	2.04438810023025e-08	346.296573723828	2.04438810023025e-08
GSCOC_T00029925001	3.49701526721297	-0.166941743028779	-0.866945701473351	0.408800889522001	0.751594849303121	0.408800889522001
GSCOC_T00029927001	4.47656005307831	1.7108693631511	6.93374697939541	7.29346421074307e-05	48.076847174275	7.29346421074309e-05
GSCOC_T00029931001	7.65705312543154	-7.84093263838226	-16.3762228134856	6.17273338735636e-08	268.180673636928	6.17273338735636e-08
GSCOC_T00029936001	4.57697383698058	-1.39604836198807	-7.63896244104979	3.45486023203107e-05	58.3537471757693	3.45486023203107e-05
GSCOC_T00029937001	5.05580076728133	-1.64623546298345	-10.1122469139593	3.62823697661674e-06	102.25753764888	3.62823697661674e-06
GSCOC_T00029938001	0.183803403005168	-1.8876342238554	-4.66446665983762	0.00122302927852982	21.7572492207367	0.00122302927852982
GSCOC_T00029941001	4.78412648016241	0.539190788359146	3.03221008731545	0.0144238383335728	9.19429801361755	0.0144238383335728
GSCOC_T00029942001	6.31899277794485	0.26169901041865	1.24196234584678	0.246070179852585	1.54247046850123	0.246070179852585
GSCOC_T00029943001	6.29295497685138	0.257866556731465	1.32832518496497	0.217216513867142	1.76444779701221	0.217216513867142
